timestamp,date,hour,rainfall (MM)
2024-06-16 09:00:00,2024-06-16,09:00:00,11.21384608073829
2024-06-16 10:00:00,2024-06-16,10:00:00,6.784840743470848
2024-06-16 11:00:00,2024-06-16,11:00:00,12.568836076530355
2024-06-16 12:00:00,2024-06-16,12:00:00,5.476152275705517
2024-06-16 13:00:00,2024-06-16,13:00:00,14.591309329279143
2024-06-16 14:00:00,2024-06-16,14:00:00,5.718752537086244
2024-06-16 15:00:00,2024-06-16,15:00:00,10.794484192486898
2024-06-16 16:00:00,2024-06-16,16:00:00,14.021942901223785
2024-06-16 17:00:00,2024-06-16,17:00:00,5.119044688478503
2024-06-16 18:00:00,2024-06-16,18:00:00,9.98514460989057
2024-06-16 19:00:00,2024-06-16,19:00:00,8.500069643106798
2024-06-16 20:00:00,2024-06-16,20:00:00,10.803321902579091
2024-06-16 21:00:00,2024-06-16,21:00:00,7.254573867376587
2024-06-16 22:00:00,2024-06-16,22:00:00,5.648992172317247
2024-06-16 23:00:00,2024-06-16,23:00:00,11.25933036848707
2024-06-17 00:00:00,2024-06-17,00:00:00,9.168492394934024
2024-06-17 01:00:00,2024-06-17,01:00:00,11.224855387062297
2024-06-17 02:00:00,2024-06-17,02:00:00,7.105391468378429
2024-06-17 03:00:00,2024-06-17,03:00:00,8.387412629534818
2024-06-17 04:00:00,2024-06-17,04:00:00,10.616813893646103
2024-06-17 05:00:00,2024-06-17,05:00:00,10.931127783247273
2024-06-17 06:00:00,2024-06-17,06:00:00,8.723148077742652
2024-06-17 07:00:00,2024-06-17,07:00:00,7.800532056165564
2024-06-17 08:00:00,2024-06-17,08:00:00,7.737006294885958
2024-06-17 09:00:00,2024-06-17,09:00:00,6.7469935142089845
2024-06-17 10:00:00,2024-06-17,10:00:00,8.254049623295872
2024-06-17 11:00:00,2024-06-17,11:00:00,6.9944033701322
2024-06-17 12:00:00,2024-06-17,12:00:00,11.338154062299449
2024-06-17 13:00:00,2024-06-17,13:00:00,10.690669982420896
2024-06-17 14:00:00,2024-06-17,14:00:00,8.8258882367092
2024-06-17 15:00:00,2024-06-17,15:00:00,8.258300199373945
2024-06-17 16:00:00,2024-06-17,16:00:00,7.376142001946425
2024-06-17 17:00:00,2024-06-17,17:00:00,10.354583089593412
2024-06-17 18:00:00,2024-06-17,18:00:00,14.189027643456884
2024-06-17 19:00:00,2024-06-17,19:00:00,11.857030513889372
2024-06-17 20:00:00,2024-06-17,20:00:00,12.444147140355675
2024-06-17 21:00:00,2024-06-17,21:00:00,13.343778636564078
2024-06-17 22:00:00,2024-06-17,22:00:00,8.516349733378487
2024-06-17 23:00:00,2024-06-17,23:00:00,5.628757821144877
2024-06-18 00:00:00,2024-06-18,00:00:00,11.225588033216443
2024-06-18 01:00:00,2024-06-18,01:00:00,6.886722912280327
2024-06-18 02:00:00,2024-06-18,02:00:00,10.690436499956663
2024-06-18 03:00:00,2024-06-18,03:00:00,12.395102331570648
2024-06-18 04:00:00,2024-06-18,04:00:00,12.836383021478365
2024-06-18 05:00:00,2024-06-18,05:00:00,8.018391202475154
2024-06-18 06:00:00,2024-06-18,06:00:00,10.124332325693151
2024-06-18 07:00:00,2024-06-18,07:00:00,11.209650962771924
2024-06-18 08:00:00,2024-06-18,08:00:00,13.194807217006218
2024-06-18 09:00:00,2024-06-18,09:00:00,12.613886651049473
2024-06-18 10:00:00,2024-06-18,10:00:00,14.879753209773703
2024-06-18 11:00:00,2024-06-18,11:00:00,5.080846765300109
2024-06-18 12:00:00,2024-06-18,12:00:00,9.37489440863133
2024-06-18 13:00:00,2024-06-18,13:00:00,7.560444863761279
2024-06-18 14:00:00,2024-06-18,14:00:00,6.198933871448734
2024-06-18 15:00:00,2024-06-18,15:00:00,14.115153281671846
2024-06-18 16:00:00,2024-06-18,16:00:00,14.979620660956863
2024-06-18 17:00:00,2024-06-18,17:00:00,6.805962079047236
2024-06-18 18:00:00,2024-06-18,18:00:00,5.3843339280136355
2024-06-18 19:00:00,2024-06-18,19:00:00,7.750544476805004
2024-06-18 20:00:00,2024-06-18,20:00:00,13.348619180663956
2024-06-18 21:00:00,2024-06-18,21:00:00,7.938900831993168
2024-06-18 22:00:00,2024-06-18,22:00:00,5.569014804976216
2024-06-18 23:00:00,2024-06-18,23:00:00,5.524921839530299
2024-06-19 00:00:00,2024-06-19,00:00:00,9.274228023694365
2024-06-19 01:00:00,2024-06-19,01:00:00,14.318257230616197
2024-06-19 02:00:00,2024-06-19,02:00:00,7.859204416396319
2024-06-19 03:00:00,2024-06-19,03:00:00,9.271576807010437
2024-06-19 04:00:00,2024-06-19,04:00:00,6.019338053826085
2024-06-19 05:00:00,2024-06-19,05:00:00,9.935727932689812
2024-06-19 06:00:00,2024-06-19,06:00:00,11.96547064285704
2024-06-19 07:00:00,2024-06-19,07:00:00,7.711503611772196
2024-06-19 08:00:00,2024-06-19,08:00:00,7.967113085286847
2024-06-19 09:00:00,2024-06-19,09:00:00,13.419750254062713
2024-06-19 10:00:00,2024-06-19,10:00:00,5.103637223471771
2024-06-19 11:00:00,2024-06-19,11:00:00,11.36470708550097
2024-06-19 12:00:00,2024-06-19,12:00:00,8.93884634941617
2024-06-19 13:00:00,2024-06-19,13:00:00,7.9838051356146895
2024-06-19 14:00:00,2024-06-19,14:00:00,11.575938322438772
2024-06-19 15:00:00,2024-06-19,15:00:00,13.346685217897052
2024-06-19 16:00:00,2024-06-19,16:00:00,10.583921163286737
2024-06-19 17:00:00,2024-06-19,17:00:00,5.31094621943056
2024-06-19 18:00:00,2024-06-19,18:00:00,9.614011908255762
2024-06-19 19:00:00,2024-06-19,19:00:00,9.62759940893973
2024-06-19 20:00:00,2024-06-19,20:00:00,10.43798494804608
2024-06-19 21:00:00,2024-06-19,21:00:00,11.709589010435522
2024-06-19 22:00:00,2024-06-19,22:00:00,5.193184035343404
2024-06-19 23:00:00,2024-06-19,23:00:00,10.020126243997504
2024-06-20 00:00:00,2024-06-20,00:00:00,10.883077693805907
2024-06-20 01:00:00,2024-06-20,01:00:00,8.43353386416052
2024-06-20 02:00:00,2024-06-20,02:00:00,11.683652265904332
2024-06-20 03:00:00,2024-06-20,03:00:00,7.281777171291711
2024-06-20 04:00:00,2024-06-20,04:00:00,8.173723330674516
2024-06-20 05:00:00,2024-06-20,05:00:00,14.62755347424326
2024-06-20 06:00:00,2024-06-20,06:00:00,8.4807037086114
2024-06-20 07:00:00,2024-06-20,07:00:00,8.46500887365745
2024-06-20 08:00:00,2024-06-20,08:00:00,10.956806358231152
2024-06-20 09:00:00,2024-06-20,09:00:00,14.709753298600601
2024-06-20 10:00:00,2024-06-20,10:00:00,14.830804459530004
2024-06-20 11:00:00,2024-06-20,11:00:00,10.79657963676316
2024-06-20 12:00:00,2024-06-20,12:00:00,5.010870198049325
2024-06-20 13:00:00,2024-06-20,13:00:00,14.006565507683996
2024-06-20 14:00:00,2024-06-20,14:00:00,10.702379645770481
2024-06-20 15:00:00,2024-06-20,15:00:00,8.659964082899359
2024-06-20 16:00:00,2024-06-20,16:00:00,13.291951410159383
2024-06-20 17:00:00,2024-06-20,17:00:00,8.998324593502051
2024-06-20 18:00:00,2024-06-20,18:00:00,5.3404450620026465
2024-06-20 19:00:00,2024-06-20,19:00:00,13.210722230570187
2024-06-20 20:00:00,2024-06-20,20:00:00,10.458594010197622
2024-06-20 21:00:00,2024-06-20,21:00:00,8.381435382241962
2024-06-20 22:00:00,2024-06-20,22:00:00,7.508923763538512
2024-06-20 23:00:00,2024-06-20,23:00:00,10.937974594154255
2024-06-21 00:00:00,2024-06-21,00:00:00,7.080495482251001
2024-06-21 01:00:00,2024-06-21,01:00:00,8.238508865570033
2024-06-21 02:00:00,2024-06-21,02:00:00,11.365303094139836
2024-06-21 03:00:00,2024-06-21,03:00:00,13.81544450405932
2024-06-21 04:00:00,2024-06-21,04:00:00,10.328903283915988
2024-06-21 05:00:00,2024-06-21,05:00:00,12.591063982990924
2024-06-21 06:00:00,2024-06-21,06:00:00,12.630606037630418
2024-06-21 07:00:00,2024-06-21,07:00:00,11.643539526593868
2024-06-21 08:00:00,2024-06-21,08:00:00,7.458383376805177
2024-06-21 09:00:00,2024-06-21,09:00:00,13.667885981502419
2024-06-21 10:00:00,2024-06-21,10:00:00,9.362756556395665
2024-06-21 11:00:00,2024-06-21,11:00:00,5.442107439357006
2024-06-21 12:00:00,2024-06-21,12:00:00,7.446126700695252
2024-06-21 13:00:00,2024-06-21,13:00:00,12.655483540993158
2024-06-21 14:00:00,2024-06-21,14:00:00,5.6913333581748935
2024-06-21 15:00:00,2024-06-21,15:00:00,6.473644021549112
2024-06-21 16:00:00,2024-06-21,16:00:00,11.942268160417044
2024-06-21 17:00:00,2024-06-21,17:00:00,13.926007897275404
2024-06-21 18:00:00,2024-06-21,18:00:00,11.337320050576368
2024-06-21 19:00:00,2024-06-21,19:00:00,7.222910538295546
2024-06-21 20:00:00,2024-06-21,20:00:00,5.5341376324954865
2024-06-21 21:00:00,2024-06-21,21:00:00,11.151265825503117
2024-06-21 22:00:00,2024-06-21,22:00:00,5.47398577931164
2024-06-21 23:00:00,2024-06-21,23:00:00,11.12722051941757
2024-06-22 00:00:00,2024-06-22,00:00:00,7.25579944161095
2024-06-22 01:00:00,2024-06-22,01:00:00,14.046560624088297
2024-06-22 02:00:00,2024-06-22,02:00:00,9.750926684873619
2024-06-22 03:00:00,2024-06-22,03:00:00,7.2393843330969565
2024-06-22 04:00:00,2024-06-22,04:00:00,13.531453165585916
2024-06-22 05:00:00,2024-06-22,05:00:00,7.540353984475083
2024-06-22 06:00:00,2024-06-22,06:00:00,8.065990765248756
2024-06-22 07:00:00,2024-06-22,07:00:00,13.342778990554557
2024-06-22 08:00:00,2024-06-22,08:00:00,8.08792029800596
2024-06-22 09:00:00,2024-06-22,09:00:00,9.101637692306372
2024-06-22 10:00:00,2024-06-22,10:00:00,8.476656707588665
2024-06-22 11:00:00,2024-06-22,11:00:00,6.1640031783037585
2024-06-22 12:00:00,2024-06-22,12:00:00,5.388958122468262
2024-06-22 13:00:00,2024-06-22,13:00:00,12.245406740609813
2024-06-22 14:00:00,2024-06-22,14:00:00,11.451371239357206
2024-06-22 15:00:00,2024-06-22,15:00:00,7.823660675520571
2024-06-22 16:00:00,2024-06-22,16:00:00,7.955991249848785
2024-06-22 17:00:00,2024-06-22,17:00:00,14.450057830086813
2024-06-22 18:00:00,2024-06-22,18:00:00,14.876711272334921
2024-06-22 19:00:00,2024-06-22,19:00:00,9.734349032336935
2024-06-22 20:00:00,2024-06-22,20:00:00,13.024517454814937
2024-06-22 21:00:00,2024-06-22,21:00:00,12.366858758693654
2024-06-22 22:00:00,2024-06-22,22:00:00,7.9731770951204695
2024-06-22 23:00:00,2024-06-22,23:00:00,5.585627105204783
2024-06-23 00:00:00,2024-06-23,00:00:00,6.4255625713494
2024-06-23 01:00:00,2024-06-23,01:00:00,13.382941170007634
2024-06-23 02:00:00,2024-06-23,02:00:00,12.31213819996281
2024-06-23 03:00:00,2024-06-23,03:00:00,11.643348444622779
2024-06-23 04:00:00,2024-06-23,04:00:00,6.306488316966483
2024-06-23 05:00:00,2024-06-23,05:00:00,11.399306874505246
2024-06-23 06:00:00,2024-06-23,06:00:00,12.721523314931154
2024-06-23 07:00:00,2024-06-23,07:00:00,13.606017498602906
2024-06-23 08:00:00,2024-06-23,08:00:00,5.132312791936182
2024-06-23 09:00:00,2024-06-23,09:00:00,11.844751018784777
2024-06-23 10:00:00,2024-06-23,10:00:00,5.190976556032044
2024-06-23 11:00:00,2024-06-23,11:00:00,12.068728455434385
2024-06-23 12:00:00,2024-06-23,12:00:00,11.356213647320049
2024-06-23 13:00:00,2024-06-23,13:00:00,6.483478629189725
2024-06-23 14:00:00,2024-06-23,14:00:00,12.661217513451302
2024-06-23 15:00:00,2024-06-23,15:00:00,5.6834761818969115
2024-06-23 16:00:00,2024-06-23,16:00:00,13.263987737446335
2024-06-23 17:00:00,2024-06-23,17:00:00,7.61929244848229
2024-06-23 18:00:00,2024-06-23,18:00:00,11.88851862300665
2024-06-23 19:00:00,2024-06-23,19:00:00,14.236893410218702
2024-06-23 20:00:00,2024-06-23,20:00:00,8.398270246734489
2024-06-23 21:00:00,2024-06-23,21:00:00,10.028940779404191
2024-06-23 22:00:00,2024-06-23,22:00:00,9.631180339504503
2024-06-23 23:00:00,2024-06-23,23:00:00,6.576113490628681
2024-06-24 00:00:00,2024-06-24,00:00:00,10.903120104907616
2024-06-24 01:00:00,2024-06-24,01:00:00,12.43001918520948
2024-06-24 02:00:00,2024-06-24,02:00:00,14.168748289238192
2024-06-24 03:00:00,2024-06-24,03:00:00,13.508026016495128
2024-06-24 04:00:00,2024-06-24,04:00:00,10.100193797280317
2024-06-24 05:00:00,2024-06-24,05:00:00,12.190171545119348
2024-06-24 06:00:00,2024-06-24,06:00:00,13.007834133738928
2024-06-24 07:00:00,2024-06-24,07:00:00,9.934887137383487
2024-06-24 08:00:00,2024-06-24,08:00:00,6.154275607042678
2024-06-24 09:00:00,2024-06-24,09:00:00,9.379307638473708
2024-06-24 10:00:00,2024-06-24,10:00:00,13.424780382015648
2024-06-24 11:00:00,2024-06-24,11:00:00,10.96641405393735
2024-06-24 12:00:00,2024-06-24,12:00:00,12.24458377009339
2024-06-24 13:00:00,2024-06-24,13:00:00,6.852680221525875
2024-06-24 14:00:00,2024-06-24,14:00:00,14.643377682110057
2024-06-24 15:00:00,2024-06-24,15:00:00,9.040805294933094
2024-06-24 16:00:00,2024-06-24,16:00:00,11.536355227177289
2024-06-24 17:00:00,2024-06-24,17:00:00,5.188722545906053
2024-06-24 18:00:00,2024-06-24,18:00:00,6.273192622552913
2024-06-24 19:00:00,2024-06-24,19:00:00,12.82034269884919
2024-06-24 20:00:00,2024-06-24,20:00:00,14.679694455202547
2024-06-24 21:00:00,2024-06-24,21:00:00,8.200553550554783
2024-06-24 22:00:00,2024-06-24,22:00:00,5.371807349412649
2024-06-24 23:00:00,2024-06-24,23:00:00,8.608666019801376
2024-06-25 00:00:00,2024-06-25,00:00:00,5.1746813027900265
2024-06-25 01:00:00,2024-06-25,01:00:00,6.923730922624691
2024-06-25 02:00:00,2024-06-25,02:00:00,12.524720150537384
2024-06-25 03:00:00,2024-06-25,03:00:00,14.370883981064962
2024-06-25 04:00:00,2024-06-25,04:00:00,5.874490843688866
2024-06-25 05:00:00,2024-06-25,05:00:00,10.579007788105093
2024-06-25 06:00:00,2024-06-25,06:00:00,7.538808461240319
2024-06-25 07:00:00,2024-06-25,07:00:00,6.390591257939295
2024-06-25 08:00:00,2024-06-25,08:00:00,7.189802298915575
2024-06-25 09:00:00,2024-06-25,09:00:00,10.777630674977075
2024-06-25 10:00:00,2024-06-25,10:00:00,5.6513450144396105
2024-06-25 11:00:00,2024-06-25,11:00:00,9.342185961684175
2024-06-25 12:00:00,2024-06-25,12:00:00,6.352278509551638
2024-06-25 13:00:00,2024-06-25,13:00:00,7.726770523944815
2024-06-25 14:00:00,2024-06-25,14:00:00,6.907543297432639
2024-06-25 15:00:00,2024-06-25,15:00:00,13.829754998308971
2024-06-25 16:00:00,2024-06-25,16:00:00,12.080113308712896
2024-06-25 17:00:00,2024-06-25,17:00:00,13.684625789474705
2024-06-25 18:00:00,2024-06-25,18:00:00,8.834628345476926
2024-06-25 19:00:00,2024-06-25,19:00:00,8.1341336485367
2024-06-25 20:00:00,2024-06-25,20:00:00,8.805871948977671
2024-06-25 21:00:00,2024-06-25,21:00:00,5.1854819572440745
2024-06-25 22:00:00,2024-06-25,22:00:00,12.247042751485582
2024-06-25 23:00:00,2024-06-25,23:00:00,8.497724568950783
2024-06-26 00:00:00,2024-06-26,00:00:00,8.133238035767917
2024-06-26 01:00:00,2024-06-26,01:00:00,10.981410653705328
2024-06-26 02:00:00,2024-06-26,02:00:00,9.362499117098164
2024-06-26 03:00:00,2024-06-26,03:00:00,14.808433682238984
2024-06-26 04:00:00,2024-06-26,04:00:00,8.562530428988014
2024-06-26 05:00:00,2024-06-26,05:00:00,11.138958422079135
2024-06-26 06:00:00,2024-06-26,06:00:00,8.116511006096516
2024-06-26 07:00:00,2024-06-26,07:00:00,14.905949802106568
2024-06-26 08:00:00,2024-06-26,08:00:00,9.451110347201281
2024-06-26 09:00:00,2024-06-26,09:00:00,11.34128810866803
2024-06-26 10:00:00,2024-06-26,10:00:00,6.267216709526771
2024-06-26 11:00:00,2024-06-26,11:00:00,12.33024214863658
2024-06-26 12:00:00,2024-06-26,12:00:00,7.69210057875622
2024-06-26 13:00:00,2024-06-26,13:00:00,9.486132528296718
2024-06-26 14:00:00,2024-06-26,14:00:00,13.83133062327458
2024-06-26 15:00:00,2024-06-26,15:00:00,14.705525148851015
2024-06-26 16:00:00,2024-06-26,16:00:00,9.24572101840357
2024-06-26 17:00:00,2024-06-26,17:00:00,13.348026679544999
2024-06-26 18:00:00,2024-06-26,18:00:00,5.533489945498608
2024-06-26 19:00:00,2024-06-26,19:00:00,13.475740297902625
2024-06-26 20:00:00,2024-06-26,20:00:00,11.295103221526496
2024-06-26 21:00:00,2024-06-26,21:00:00,9.88706168391602
2024-06-26 22:00:00,2024-06-26,22:00:00,13.899637051372478
2024-06-26 23:00:00,2024-06-26,23:00:00,13.453372225064138
2024-06-27 00:00:00,2024-06-27,00:00:00,7.96945095953572
2024-06-27 01:00:00,2024-06-27,01:00:00,12.914883823447575
2024-06-27 02:00:00,2024-06-27,02:00:00,5.994909336623726
2024-06-27 03:00:00,2024-06-27,03:00:00,13.227639354673702
2024-06-27 04:00:00,2024-06-27,04:00:00,11.754556180232505
2024-06-27 05:00:00,2024-06-27,05:00:00,5.878663309319427
2024-06-27 06:00:00,2024-06-27,06:00:00,11.830801734741353
2024-06-27 07:00:00,2024-06-27,07:00:00,10.805192766763701
2024-06-27 08:00:00,2024-06-27,08:00:00,10.945501011450448
2024-06-27 09:00:00,2024-06-27,09:00:00,7.908639351296985
2024-06-27 10:00:00,2024-06-27,10:00:00,7.6649720001284525
2024-06-27 11:00:00,2024-06-27,11:00:00,12.6253511205402
2024-06-27 12:00:00,2024-06-27,12:00:00,7.568134810172391
2024-06-27 13:00:00,2024-06-27,13:00:00,9.462622518098986
2024-06-27 14:00:00,2024-06-27,14:00:00,11.947889985987848
2024-06-27 15:00:00,2024-06-27,15:00:00,5.7961625132743775
2024-06-27 16:00:00,2024-06-27,16:00:00,10.945483826116572
2024-06-27 17:00:00,2024-06-27,17:00:00,10.893763726481172
2024-06-27 18:00:00,2024-06-27,18:00:00,11.842287108880255
2024-06-27 19:00:00,2024-06-27,19:00:00,8.699280953056586
2024-06-27 20:00:00,2024-06-27,20:00:00,9.489797740638398
2024-06-27 21:00:00,2024-06-27,21:00:00,8.299693139446937
2024-06-27 22:00:00,2024-06-27,22:00:00,13.081682471887758
2024-06-27 23:00:00,2024-06-27,23:00:00,6.306107600361325
2024-06-28 00:00:00,2024-06-28,00:00:00,14.629539535753299
2024-06-28 01:00:00,2024-06-28,01:00:00,11.348361559792174
2024-06-28 02:00:00,2024-06-28,02:00:00,13.869067243921759
2024-06-28 03:00:00,2024-06-28,03:00:00,9.262314582647644
2024-06-28 04:00:00,2024-06-28,04:00:00,8.322790703919967
2024-06-28 05:00:00,2024-06-28,05:00:00,14.007258101239835
2024-06-28 06:00:00,2024-06-28,06:00:00,5.988730288763028
2024-06-28 07:00:00,2024-06-28,07:00:00,6.171072315052778
2024-06-28 08:00:00,2024-06-28,08:00:00,7.993467764846773
2024-06-28 09:00:00,2024-06-28,09:00:00,14.597749817663185
2024-06-28 10:00:00,2024-06-28,10:00:00,11.330686098651071
2024-06-28 11:00:00,2024-06-28,11:00:00,10.541936966153981
2024-06-28 12:00:00,2024-06-28,12:00:00,12.053563363554206
2024-06-28 13:00:00,2024-06-28,13:00:00,9.174745560781663
2024-06-28 14:00:00,2024-06-28,14:00:00,12.580735014207992
2024-06-28 15:00:00,2024-06-28,15:00:00,8.932306979728775
2024-06-28 16:00:00,2024-06-28,16:00:00,13.263631848564646
2024-06-28 17:00:00,2024-06-28,17:00:00,7.672950820765045
2024-06-28 18:00:00,2024-06-28,18:00:00,7.7754665929802425
2024-06-28 19:00:00,2024-06-28,19:00:00,10.223833054267352
2024-06-28 20:00:00,2024-06-28,20:00:00,9.307611583617351
2024-06-28 21:00:00,2024-06-28,21:00:00,11.481158442846954
2024-06-28 22:00:00,2024-06-28,22:00:00,8.64290754673579
2024-06-28 23:00:00,2024-06-28,23:00:00,7.305506490703668
2024-06-29 00:00:00,2024-06-29,00:00:00,9.698085628829011
2024-06-29 01:00:00,2024-06-29,01:00:00,10.609564994971462
2024-06-29 02:00:00,2024-06-29,02:00:00,6.426000538296904
2024-06-29 03:00:00,2024-06-29,03:00:00,10.567186257331652
2024-06-29 04:00:00,2024-06-29,04:00:00,8.192567052478967
2024-06-29 05:00:00,2024-06-29,05:00:00,8.924518848685079
2024-06-29 06:00:00,2024-06-29,06:00:00,7.793181290632813
2024-06-29 07:00:00,2024-06-29,07:00:00,14.314103277930599
2024-06-29 08:00:00,2024-06-29,08:00:00,11.83336281280214
2024-06-29 09:00:00,2024-06-29,09:00:00,7.624603114006834
2024-06-29 10:00:00,2024-06-29,10:00:00,11.4503133455195
2024-06-29 11:00:00,2024-06-29,11:00:00,13.485724095820462
2024-06-29 12:00:00,2024-06-29,12:00:00,9.016302083327687
2024-06-29 13:00:00,2024-06-29,13:00:00,13.299575091561822
2024-06-29 14:00:00,2024-06-29,14:00:00,6.544149443399924
2024-06-29 15:00:00,2024-06-29,15:00:00,13.22781364866168
2024-06-29 16:00:00,2024-06-29,16:00:00,10.402942426723664
2024-06-29 17:00:00,2024-06-29,17:00:00,7.229744880099821
2024-06-29 18:00:00,2024-06-29,18:00:00,9.071413845559114
2024-06-29 19:00:00,2024-06-29,19:00:00,14.879929924466168
2024-06-29 20:00:00,2024-06-29,20:00:00,12.835560166424262
2024-06-29 21:00:00,2024-06-29,21:00:00,10.750863613851152
2024-06-29 22:00:00,2024-06-29,22:00:00,6.151639119045256
2024-06-29 23:00:00,2024-06-29,23:00:00,9.178115829015002
2024-06-30 00:00:00,2024-06-30,00:00:00,7.630515140119373
2024-06-30 01:00:00,2024-06-30,01:00:00,5.710010795053902
2024-06-30 02:00:00,2024-06-30,02:00:00,10.42204388719315
2024-06-30 03:00:00,2024-06-30,03:00:00,13.89185699840876
2024-06-30 04:00:00,2024-06-30,04:00:00,11.75599868174125
2024-06-30 05:00:00,2024-06-30,05:00:00,7.496803879805112
2024-06-30 06:00:00,2024-06-30,06:00:00,10.73584606953789
2024-06-30 07:00:00,2024-06-30,07:00:00,14.43234283346969
2024-06-30 08:00:00,2024-06-30,08:00:00,12.229150529229354
2024-06-30 09:00:00,2024-06-30,09:00:00,11.89473899406764
2024-06-30 10:00:00,2024-06-30,10:00:00,14.681581662275162
2024-06-30 11:00:00,2024-06-30,11:00:00,12.988733111840247
2024-06-30 12:00:00,2024-06-30,12:00:00,6.366235430987521
2024-06-30 13:00:00,2024-06-30,13:00:00,8.476350869762014
2024-06-30 14:00:00,2024-06-30,14:00:00,14.65140700737686
2024-06-30 15:00:00,2024-06-30,15:00:00,9.897053941979978
2024-06-30 16:00:00,2024-06-30,16:00:00,6.116374453211853
2024-06-30 17:00:00,2024-06-30,17:00:00,9.586048796723418
2024-06-30 18:00:00,2024-06-30,18:00:00,11.969932340708008
2024-06-30 19:00:00,2024-06-30,19:00:00,14.975482216812411
2024-06-30 20:00:00,2024-06-30,20:00:00,8.239053165632019
2024-06-30 21:00:00,2024-06-30,21:00:00,10.140868748792737
2024-06-30 22:00:00,2024-06-30,22:00:00,13.796807046497939
2024-06-30 23:00:00,2024-06-30,23:00:00,8.552672180573335
2024-07-01 00:00:00,2024-07-01,00:00:00,6.092615565908572
2024-07-01 01:00:00,2024-07-01,01:00:00,14.48935875001504
2024-07-01 02:00:00,2024-07-01,02:00:00,9.884408067135002
2024-07-01 03:00:00,2024-07-01,03:00:00,10.027837107719717
2024-07-01 04:00:00,2024-07-01,04:00:00,11.212001446041821
2024-07-01 05:00:00,2024-07-01,05:00:00,5.035366237032246
2024-07-01 06:00:00,2024-07-01,06:00:00,14.311311755688491
2024-07-01 07:00:00,2024-07-01,07:00:00,8.614510847745418
2024-07-01 08:00:00,2024-07-01,08:00:00,8.969318623843487
2024-07-01 09:00:00,2024-07-01,09:00:00,6.74109247533235
2024-07-01 10:00:00,2024-07-01,10:00:00,8.781516132924612
2024-07-01 11:00:00,2024-07-01,11:00:00,13.03943530776052
2024-07-01 12:00:00,2024-07-01,12:00:00,12.999916725555348
2024-07-01 13:00:00,2024-07-01,13:00:00,14.357968408954529
2024-07-01 14:00:00,2024-07-01,14:00:00,9.032294726807958
2024-07-01 15:00:00,2024-07-01,15:00:00,12.087215037485844
2024-07-01 16:00:00,2024-07-01,16:00:00,10.07237555207557
2024-07-01 17:00:00,2024-07-01,17:00:00,13.04022789519131
2024-07-01 18:00:00,2024-07-01,18:00:00,12.12542009132997
2024-07-01 19:00:00,2024-07-01,19:00:00,8.679029252862756
2024-07-01 20:00:00,2024-07-01,20:00:00,8.366738342536925
2024-07-01 21:00:00,2024-07-01,21:00:00,7.524424630279675
2024-07-01 22:00:00,2024-07-01,22:00:00,10.765157904886378
2024-07-01 23:00:00,2024-07-01,23:00:00,14.638428515938596
2024-07-02 00:00:00,2024-07-02,00:00:00,7.0006673761756595
2024-07-02 01:00:00,2024-07-02,01:00:00,5.952524549043252
2024-07-02 02:00:00,2024-07-02,02:00:00,6.194006420763136
2024-07-02 03:00:00,2024-07-02,03:00:00,12.8309867625015
2024-07-02 04:00:00,2024-07-02,04:00:00,8.501048042845637
2024-07-02 05:00:00,2024-07-02,05:00:00,7.243668276923797
2024-07-02 06:00:00,2024-07-02,06:00:00,8.528441183735001
2024-07-02 07:00:00,2024-07-02,07:00:00,11.453308128295218
2024-07-02 08:00:00,2024-07-02,08:00:00,10.467871248282837
2024-07-02 09:00:00,2024-07-02,09:00:00,12.43589406521226
2024-07-02 10:00:00,2024-07-02,10:00:00,8.390741484817763
2024-07-02 11:00:00,2024-07-02,11:00:00,9.520285734646855
2024-07-02 12:00:00,2024-07-02,12:00:00,6.019683689629235
2024-07-02 13:00:00,2024-07-02,13:00:00,5.730586460327815
2024-07-02 14:00:00,2024-07-02,14:00:00,9.622552428441004
2024-07-02 15:00:00,2024-07-02,15:00:00,8.015966074459236
2024-07-02 16:00:00,2024-07-02,16:00:00,11.128005721361308
2024-07-02 17:00:00,2024-07-02,17:00:00,5.430021654445719
2024-07-02 18:00:00,2024-07-02,18:00:00,6.217663775995654
2024-07-02 19:00:00,2024-07-02,19:00:00,13.651908111063952
2024-07-02 20:00:00,2024-07-02,20:00:00,10.663116215191046
2024-07-02 21:00:00,2024-07-02,21:00:00,12.120545336912272
2024-07-02 22:00:00,2024-07-02,22:00:00,13.419721187072957
2024-07-02 23:00:00,2024-07-02,23:00:00,9.638343429500523
2024-07-03 00:00:00,2024-07-03,00:00:00,12.610603839674761
2024-07-03 01:00:00,2024-07-03,01:00:00,10.245855790735243
2024-07-03 02:00:00,2024-07-03,02:00:00,7.227487702737038
2024-07-03 03:00:00,2024-07-03,03:00:00,8.376561688009396
2024-07-03 04:00:00,2024-07-03,04:00:00,9.903504410556607
2024-07-03 05:00:00,2024-07-03,05:00:00,8.168855521722708
2024-07-03 06:00:00,2024-07-03,06:00:00,8.355276913498983
2024-07-03 07:00:00,2024-07-03,07:00:00,8.373928312487664
2024-07-03 08:00:00,2024-07-03,08:00:00,6.228399788571042
2024-07-03 09:00:00,2024-07-03,09:00:00,5.846426072122513
2024-07-03 10:00:00,2024-07-03,10:00:00,5.464960396913043
